State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,A_Wh_Comp,CI_Min_A_Wh_Comp,CI_Max_A_Wh_Comp,A_Bl_Comp,CI_Min_A_Bl_Comp,CI_Max_A_Bl_Comp,A_Ot_Comp,CI_Min_A_Ot_Comp,CI_Max_A_Ot_Comp,A_Hi_Comp,CI_Min_A_Hi_Comp,CI_Max_A_Hi_Comp,A_Wh_BirthDef,CI_Min_A_Wh_BirthDef,CI_Max_A_Wh_BirthDef,A_Bl_BirthDef,CI_Min_A_Bl_BirthDef,CI_Max_A_Bl_BirthDef,A_Ot_BirthDef,CI_Min_A_Ot_BirthDef,CI_Max_A_Ot_BirthDef,A_Hi_BirthDef,CI_Min_A_Hi_BirthDef,CI_Max_A_Hi_BirthDef,B_Wh_Injury,CI_Min_B_Wh_Injury,CI_Max_B_Wh_Injury,B_Bl_Injury,CI_Min_B_Bl_Injury,CI_Max_B_Bl_Injury,B_Ot_Injury,CI_Min_B_Ot_Injury,CI_Max_B_Ot_Injury,B_Hi_Injury,CI_Min_B_Hi_Injury,CI_Max_B_Hi_Injury,B_Wh_Cancer,CI_Min_B_Wh_Cancer,CI_Max_B_Wh_Cancer,B_Bl_Cancer,CI_Min_B_Bl_Cancer,CI_Max_B_Bl_Cancer,B_Ot_Cancer,CI_Min_B_Ot_Cancer,CI_Max_B_Ot_Cancer,B_Hi_Cancer,CI_Min_B_Hi_Cancer,CI_Max_B_Hi_Cancer,B_Wh_Homicide,CI_Min_B_Wh_Homicide,CI_Max_B_Wh_Homicide,B_Bl_Homicide,CI_Min_B_Bl_Homicide,CI_Max_B_Bl_Homicide,B_Ot_Homicide,CI_Min_B_Ot_Homicide,CI_Max_B_Ot_Homicide,B_Hi_Homicide,CI_Min_B_Hi_Homicide,CI_Max_B_Hi_Homicide,C_Wh_Injury,CI_Min_C_Wh_Injury,CI_Max_C_Wh_Injury,C_Bl_Injury,CI_Min_C_Bl_Injury,CI_Max_C_Bl_Injury,C_Ot_Injury,CI_Min_C_Ot_Injury,CI_Max_C_Ot_Injury,C_Hi_Injury,CI_Min_C_Hi_Injury,CI_Max_C_Hi_Injury,C_Wh_Homicide,CI_Min_C_Wh_Homicide,CI_Max_C_Wh_Homicide,C_Bl_Homicide,CI_Min_C_Bl_Homicide,CI_Max_C_Bl_Homicide,C_Ot_homicide,CI_Min_C_Ot_homicide,CI_Max_C_Ot_homicide,C_Hi_Homicide,CI_Min_C_Hi_Homicide,CI_Max_C_Hi_Homicide,C_Wh_Suicide,CI_Min_C_Wh_Suicide,CI_Max_C_Wh_Suicide,C_Bl_Suicide,CI_Min_C_Bl_Suicide,CI_Max_C_Bl_Suicide,C_Ot_Suicide,CI_Min_C_Ot_Suicide,CI_Max_C_Ot_Suicide,C_Hi_Suicide,CI_Min_C_Hi_Suicide,CI_Max_C_Hi_Suicide,C_Wh_Cancer,CI_Min_C_Wh_Cancer,CI_Max_C_Wh_Cancer,C_Bl_Cancer,CI_Min_C_Bl_Cancer,CI_Max_C_Bl_Cancer,C_Ot_Cancer,CI_Min_C_Ot_Cancer,CI_Max_C_Ot_Cancer,C_Hi_Cancer,CI_Min_C_Hi_Cancer,CI_Max_C_Hi_Cancer,D_Wh_Injury,CI_Min_D_Wh_Injury,CI_Max_D_Wh_Injury,D_Bl_Injury,CI_Min_D_Bl_Injury,CI_Max_D_Bl_Injury,D_Ot_Injury,CI_Min_D_Ot_Injury,CI_Max_D_Ot_Injury,D_Hi_Injury,CI_Min_D_Hi_Injury,CI_Max_D_Hi_Injury,D_Wh_Cancer,CI_Min_D_Wh_Cancer,CI_Max_D_Wh_Cancer,D_Bl_Cancer,CI_Min_D_Bl_Cancer,CI_Max_D_Bl_Cancer,D_Ot_Cancer,CI_Min_D_Ot_Cancer,CI_Max_D_Ot_Cancer,D_Hi_Cancer,CI_Min_D_Hi_Cancer,CI_Max_D_Hi_Cancer,D_Wh_HeartDis,CI_Min_D_Wh_HeartDis,CI_Max_D_Wh_HeartDis,D_Bl_HeartDis,CI_Min_D_Bl_HeartDis,CI_Max_D_Bl_HeartDis,D_Ot_HeartDis,CI_Min_D_Ot_HeartDis,CI_Max_D_Ot_HeartDis,D_Hi_HeartDis,CI_Min_D_Hi_HeartDis,CI_Max_D_Hi_HeartDis,D_Wh_Suicide,CI_Min_D_Wh_Suicide,CI_Max_D_Wh_Suicide,D_Bl_Suicide,CI_Min_D_Bl_Suicide,CI_Max_D_Bl_Suicide,D_Ot_Suicide,CI_Min_D_Ot_Suicide,CI_Max_D_Ot_Suicide,D_Hi_Suicide,CI_Min_D_Hi_Suicide,CI_Max_D_Hi_Suicide,D_Wh_HIV,CI_Min_D_Wh_HIV,CI_Max_D_Wh_HIV,D_Bl_HIV,CI_Min_D_Bl_HIV,CI_Max_D_Bl_HIV,D_Ot_HIV,CI_Min_D_Ot_HIV,CI_Max_D_Ot_HIV,D_Hi_HIV,CI_Min_D_Hi_HIV,CI_Max_D_Hi_HIV,D_Wh_Homicide,CI_Min_D_Wh_Homicide,CI_Max_D_Wh_Homicide,D_Bl_Homicide,CI_Min_D_Bl_Homicide,CI_Max_D_Bl_Homicide,D_Ot_Homicide,CI_Min_D_Ot_Homicide,CI_Max_D_Ot_Homicide,D_Hi_Homicide,CI_Min_D_Hi_Homicide,CI_Max_D_Hi_Homicide,E_Wh_Cancer,CI_Min_E_Wh_Cancer,CI_Max_E_Wh_Cancer,E_Bl_Cancer,CI_Min_E_Bl_Cancer,CI_Max_E_Bl_Cancer,E_Ot_Cancer,CI_Min_E_Ot_Cancer,CI_Max_E_Ot_Cancer,E_Hi_Cancer,CI_Min_E_Hi_Cancer,CI_Max_E_Hi_Cancer,E_Wh_HeartDis,CI_Min_E_Wh_HeartDis,CI_Max_E_Wh_HeartDis,E_Bl_HeartDis,CI_Min_E_Bl_HeartDis,CI_Max_E_Bl_HeartDis,E_Ot_HeartDis,CI_Min_E_Ot_HeartDis,CI_Max_E_Ot_HeartDis,E_Hi_HeartDis,CI_Min_E_Hi_HeartDis,CI_Max_E_Hi_HeartDis,F_Wh_HeartDis,CI_Min_F_Wh_HeartDis,CI_Max_F_Wh_HeartDis,F_Bl_HeartDis,CI_Min_F_Bl_HeartDis,CI_Max_F_Bl_HeartDis,F_Ot_HeartDis,CI_Min_F_Ot_HeartDis,CI_Max_F_Ot_HeartDis,F_Hi_HeartDis,CI_Min_F_Hi_HeartDis,CI_Max_F_Hi_HeartDis,F_Wh_Cancer,CI_Min_F_Wh_Cancer,CI_Max_F_Wh_Cancer,F_Bl_Cancer,CI_Min_F_Bl_Cancer,CI_Max_F_Bl_Cancer,F_Ot_Cancer,CI_Min_F_Ot_Cancer,CI_Max_F_Ot_Cancer,F_Hi_Cancer,CI_Min_F_Hi_Cancer,CI_Max_F_Hi_Cancer,LCD_Time_Span
17,177,Stephenson,Illinois,IL,27,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,22,12,32,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,16,7,25,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,13,5,21,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,35,30,41,36,20,53,-1111,-1111,-1111,-1111,-1111,-1111,26,21,31,21,7,35,-1111,-1111,-1111,-1111,-1111,-1111,30,28,32,29,19,40,-1111,-1111,-1111,-1111,-1111,-1111,19,18,21,29,19,40,-1111,-1111,-1111,-1111,-1111,-1111,1999-2003
17,179,Tazewell,Illinois,IL,12,50,33,67,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,31,15,47,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,38,22,53,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,22,8,35,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,22,8,35,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,21,14,28,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,20,14,27,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,17,10,23,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,18,12,25,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,37,33,41,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,25,21,28,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,29,27,30,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,22,20,23,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,2001-2003
17,181,Union,Illinois,IL,64,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,30,21,40,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,10,4,16,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,16,8,23,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,35,30,40,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,28,23,32,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,35,32,37,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,19,17,21,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,1994-2003
17,183,Vermilion,Illinois,IL,24,40,26,55,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,26,13,39,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,59,44,75,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,14,2,25,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,28,20,35,13,2,24,-1111,-1111,-1111,-1111,-1111,-1111,22,15,29,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,15,10,21,21,8,34,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,36,32,39,32,22,42,-1111,-1111,-1111,-1111,-1111,-1111,24,21,27,27,18,37,-1111,-1111,-1111,-1111,-1111,-1111,32,31,34,26,20,32,-1111,-1111,-1111,-1111,-1111,-1111,22,20,23,25,19,30,-1111,-1111,-1111,-1111,-1111,-1111,1999-2003
17,185,Wabash,Illinois,IL,40,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,31,18,45,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,22,10,34,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,11,2,20,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,39,32,45,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,27,20,33,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,30,28,33,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,23,21,25,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,1994-2003
17,187,Warren,Illinois,IL,60,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,26,14,38,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,19,8,29,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,13,4,22,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,35,29,41,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,28,23,34,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,38,35,40,33,14,52,-1111,-1111,-1111,-1111,-1111,-1111,21,19,23,29,11,47,-1111,-1111,-1111,-1111,-1111,-1111,1994-2003
17,189,Washington,Illinois,IL,57,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,68,50,86,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,42,30,54,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,22,12,32,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,17,8,26,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,36,30,43,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,30,23,36,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,44,41,46,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,21,19,23,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,1994-2003
17,191,Wayne,Illinois,IL,59,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,21,11,30,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,24,14,33,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,18,9,27,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,13,5,20,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,38,32,45,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,35,29,41,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,37,35,39,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,20,19,22,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,1994-2003
17,193,White,Illinois,IL,64,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,64,44,84,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,21,10,31,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,14,5,23,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,17,8,27,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,12,4,20,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,37,31,43,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,32,26,38,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,42,40,44,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,19,17,21,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,1994-2003
17,195,Whiteside,Illinois,IL,18,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,54,34,74,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,21,5,37,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,23,15,31,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,16,9,23,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,16,9,23,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,39,35,44,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,22,19,26,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,37,35,39,-1111,-1111,-1111,-1111,-1111,-1111,28,18,39,21,20,23,-1111,-1111,-1111,-1111,-1111,-1111,30,19,40,1999-2003
17,197,Will,Illinois,IL,10,61,52,70,59,45,74,-1111,-1111,-1111,52,34,70,20,13,27,14,3,24,-1111,-1111,-1111,28,11,44,33,20,46,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,12,3,21,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,60,52,69,30,10,50,-1111,-1111,-1111,64,44,84,-1111,-1111,-1111,35,14,56,-1111,-1111,-1111,-1111,-1111,-1111,14,8,20,10,-2222,-2222,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,24,20,28,22,13,31,-1111,-1111,-1111,20,7,33,17,14,21,11,4,18,-1111,-1111,-1111,20,7,33,15,12,19,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,12,9,15,-1111,-1111,-1111,-1111,-1111,-1111,11,-2222,-2222,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,11,4,18,-1111,-1111,-1111,14,3,26,40,38,43,29,23,35,48,28,68,32,21,44,22,20,25,28,22,34,24,7,41,17,8,26,35,34,36,36,32,41,29,15,43,31,22,39,22,21,23,21,17,25,24,11,38,21,14,29,2001-2003
17,199,Williamson,Illinois,IL,24,32,12,51,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,32,12,51,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,68,54,83,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,22,15,29,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,14,8,20,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,15,9,21,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,11,6,16,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,38,34,42,32,12,51,-1111,-1111,-1111,-1111,-1111,-1111,24,20,27,23,5,40,-1111,-1111,-1111,-1111,-1111,-1111,30,28,32,17,3,31,-1111,-1111,-1111,-1111,-1111,-1111,21,20,23,24,9,40,-1111,-1111,-1111,-1111,-1111,-1111,1999-2003
